"","image","specie","group","id","length","area","width","depth","tip_count"
"3115","dicot-sim-38-4-20.rsml.jpg","dicot","38","4",20.6248,61.214,0.9144,16.5354,8
"3116","dicot-sim-38-5-20.rsml.jpg","dicot","38","5",21.048134,68.96947,1.4901333,16.5354,12
"3117","dicot-sim-38-6-20.rsml.jpg","dicot","38","6",23.4696,65.01553,1.9388666,16.5354,13
"3118","dicot-sim-38-7-20.rsml.jpg","dicot","38","7",23.283333,71.890465,1.9557999,16.526934,12
"3119","dicot-sim-38-8-20.rsml.jpg","dicot","38","8",23.3172,72.29687,2.3706667,16.5354,12
"3120","dicot-sim-38-9-20.rsml.jpg","dicot","38","9",20.701,68.35986,1.9473333,16.5354,9
"3121","dicot-sim-380-1-20.rsml.jpg","dicot","380","1",76.48787,159.55434,4.3772664,15.045266,55
"3122","dicot-sim-380-10-20.rsml.jpg","dicot","380","10",70.095535,137.6172,4.5212,15.036799,47
"3123","dicot-sim-380-2-20.rsml.jpg","dicot","380","2",59.7916,131.18253,4.3518667,15.036799,44
"3124","dicot-sim-380-3-20.rsml.jpg","dicot","380","3",82.651596,157.3784,5.3594,15.045266,56
"3125","dicot-sim-380-4-20.rsml.jpg","dicot","380","4",76.7842,146.74426,4.4788666,15.045266,56
"3126","dicot-sim-380-5-20.rsml.jpg","dicot","380","5",77.27527,151.384,4.0978665,15.045266,55
"3127","dicot-sim-380-6-20.rsml.jpg","dicot","380","6",71.1962,143.67087,4.2926,15.045266,56
"3128","dicot-sim-380-7-20.rsml.jpg","dicot","380","7",76.8858,151.9682,4.0386,15.045266,58
"3129","dicot-sim-380-8-20.rsml.jpg","dicot","380","8",68.0974,137.2616,3.6745334,15.036799,52
"3130","dicot-sim-380-9-20.rsml.jpg","dicot","380","9",71.458664,147.7264,4.5042667,15.045266,55
"3131","dicot-sim-381-1-20.rsml.jpg","dicot","381","1",114.520134,405.3078,6.1721997,37.549667,46
"3132","dicot-sim-381-10-20.rsml.jpg","dicot","381","10",119.92187,413.258,7.5183997,37.549667,44
"3133","dicot-sim-381-2-20.rsml.jpg","dicot","381","2",119.6848,401.2946,7.874,37.5412,47
"3134","dicot-sim-381-3-20.rsml.jpg","dicot","381","3",112.53893,398.4498,6.8834,37.532734,39
"3135","dicot-sim-381-4-20.rsml.jpg","dicot","381","4",116.0526,406.77252,7.2982664,37.549667,48
"3136","dicot-sim-381-5-20.rsml.jpg","dicot","381","5",125.222,424.74725,6.646333,37.549667,49
"3137","dicot-sim-381-6-20.rsml.jpg","dicot","381","6",100.846466,349.39392,5.7996664,37.5412,42
"3138","dicot-sim-381-7-20.rsml.jpg","dicot","381","7",109.287735,403.89386,5.1816,37.549667,45
"3139","dicot-sim-381-8-20.rsml.jpg","dicot","381","8",111.38747,390.05933,7.5268664,37.549667,42
"3140","dicot-sim-381-9-20.rsml.jpg","dicot","381","9",108.90673,376.33487,5.6896,37.549667,46
"3141","dicot-sim-382-1-20.rsml.jpg","dicot","382","1",160.35866,380.4158,5.461,31.563732,77
"3142","dicot-sim-382-10-20.rsml.jpg","dicot","382","10",151.46866,365.74307,5.9012666,31.563732,78
"3143","dicot-sim-382-2-20.rsml.jpg","dicot","382","2",168.29193,379.97552,6.5108666,31.555267,81
"3144","dicot-sim-382-3-20.rsml.jpg","dicot","382","3",164.1094,388.71313,6.0875335,31.563732,76
"3145","dicot-sim-382-4-20.rsml.jpg","dicot","382","4",162.22133,385.28412,7.3998666,31.563732,78
"3146","dicot-sim-382-5-20.rsml.jpg","dicot","382","5",163.63527,364.93027,6.0113335,31.555267,82
"3147","dicot-sim-382-6-20.rsml.jpg","dicot","382","6",146.24474,352.08633,5.342467,31.555267,78
"3148","dicot-sim-382-7-20.rsml.jpg","dicot","382","7",159.42734,371.2464,5.9436,31.563732,82
"3149","dicot-sim-382-8-20.rsml.jpg","dicot","382","8",158.04727,383.65005,5.960533,31.563732,82
"3150","dicot-sim-382-9-20.rsml.jpg","dicot","382","9",149.42819,363.03372,6.0959997,31.555267,71
"3151","dicot-sim-383-1-20.rsml.jpg","dicot","383","1",105.274536,763.27,4.5127335,14.715067,49
"3152","dicot-sim-383-10-20.rsml.jpg","dicot","383","10",110.65933,794.9269,5.2154665,14.723534,48
"3153","dicot-sim-383-2-20.rsml.jpg","dicot","383","2",97.92547,765.61523,4.3603334,14.723534,43
"3154","dicot-sim-383-3-20.rsml.jpg","dicot","383","3",87.82473,624.6114,4.572,14.689667,44
"3155","dicot-sim-383-4-20.rsml.jpg","dicot","383","4",106.2482,788.5176,4.8683333,14.715067,46
"3156","dicot-sim-383-5-20.rsml.jpg","dicot","383","5",111.379,792.3022,4.9445333,14.7066,47
"3157","dicot-sim-383-6-20.rsml.jpg","dicot","383","6",115.9764,845.693,4.8259997,14.740466,47
"3158","dicot-sim-383-7-20.rsml.jpg","dicot","383","7",99.34786,725.1361,4.7752,14.7066,45
"3159","dicot-sim-383-8-20.rsml.jpg","dicot","383","8",95.57173,696.5188,4.6482,14.723534,50
"3160","dicot-sim-383-9-20.rsml.jpg","dicot","383","9",113.14853,807.72845,4.8683333,14.723534,54
"3161","dicot-sim-384-1-20.rsml.jpg","dicot","384","1",166.27687,530.8261,4.191,27.575933,52
"3162","dicot-sim-384-10-20.rsml.jpg","dicot","384","10",164.58353,508.82974,4.5550666,27.575933,56
"3163","dicot-sim-384-2-20.rsml.jpg","dicot","384","2",146.4564,447.9544,4.5635333,27.575933,54
"3164","dicot-sim-384-3-20.rsml.jpg","dicot","384","3",165.89586,528.955,4.5127335,27.575933,53
"3165","dicot-sim-384-4-20.rsml.jpg","dicot","384","4",170.63719,503.96985,4.1656,27.575933,57
"3166","dicot-sim-384-5-20.rsml.jpg","dicot","384","5",162.57693,515.9248,4.3010664,27.575933,54
"3167","dicot-sim-384-6-20.rsml.jpg","dicot","384","6",153.61073,468.63,4.3603334,27.567467,50
"3168","dicot-sim-384-7-20.rsml.jpg","dicot","384","7",181.84706,549.4528,4.3264666,27.575933,61
"3169","dicot-sim-384-8-20.rsml.jpg","dicot","384","8",169.4942,527.09235,4.2587333,27.575933,54
"3170","dicot-sim-384-9-20.rsml.jpg","dicot","384","9",156.04913,482.0327,4.6566668,27.575933,59
"3171","dicot-sim-385-1-20.rsml.jpg","dicot","385","1",40.064266,124.6886,3.3274,20.0406,25
"3172","dicot-sim-385-10-20.rsml.jpg","dicot","385","10",33.90053,118.177734,3.4036,20.0406,18
"3173","dicot-sim-385-2-20.rsml.jpg","dicot","385","2",39.9542,126.4412,3.5898666,20.0406,25
"3174","dicot-sim-385-3-20.rsml.jpg","dicot","385","3",38.413265,129.83633,3.5644667,20.0406,21
"3175","dicot-sim-385-4-20.rsml.jpg","dicot","385","4",32.342667,110.422264,2.4045334,20.0406,18
"3176","dicot-sim-385-5-20.rsml.jpg","dicot","385","5",32.418865,113.91053,3.5052,20.0406,18
"3177","dicot-sim-385-6-20.rsml.jpg","dicot","385","6",32.012466,113.4872,2.9972,20.0406,18
"3178","dicot-sim-385-7-20.rsml.jpg","dicot","385","7",37.9222,122.97833,3.5306,20.0406,18
"3179","dicot-sim-385-8-20.rsml.jpg","dicot","385","8",40.5384,127.55033,3.2681334,20.0406,22
"3180","dicot-sim-385-9-20.rsml.jpg","dicot","385","9",38.243935,124.85793,3.3612666,20.0406,21
"3181","dicot-sim-386-1-20.rsml.jpg","dicot","386","1",108.745865,233.31593,4.080933,22.5552,77
"3182","dicot-sim-386-10-20.rsml.jpg","dicot","386","10",111.42133,240.3602,4.6058664,22.546734,79
"3183","dicot-sim-386-2-20.rsml.jpg","dicot","386","2",119.617065,248.06487,5.4017334,22.5552,77
"3184","dicot-sim-386-3-20.rsml.jpg","dicot","386","3",123.1138,250.4948,4.953,22.5552,84
"3185","dicot-sim-386-4-20.rsml.jpg","dicot","386","4",118.507935,247.8786,4.224867,22.5552,78
"3186","dicot-sim-386-5-20.rsml.jpg","dicot","386","5",110.735535,235.72893,4.233333,22.546734,76
"3187","dicot-sim-386-6-20.rsml.jpg","dicot","386","6",116.56907,247.73466,4.4704,22.5552,75
"3188","dicot-sim-386-7-20.rsml.jpg","dicot","386","7",118.24547,244.31413,4.072467,22.546734,78
"3189","dicot-sim-386-8-20.rsml.jpg","dicot","386","8",114.92653,246.62553,4.4196,22.5552,78
"3190","dicot-sim-386-9-20.rsml.jpg","dicot","386","9",103.59813,223.901,5.0969334,22.546734,69
"3191","dicot-sim-387-1-20.rsml.jpg","dicot","387","1",14.139333,40.716198,1.7949333,11.0236,7
"3192","dicot-sim-387-10-20.rsml.jpg","dicot","387","10",13.758333,40.894,1.2107333,11.0236,6
"3193","dicot-sim-387-2-20.rsml.jpg","dicot","387","2",14.1986,45.2882,1.3885334,11.0236,8
"3194","dicot-sim-387-3-20.rsml.jpg","dicot","387","3",12.767734,39.861065,1.1853334,11.0236,6
"3195","dicot-sim-387-4-20.rsml.jpg","dicot","387","4",13.859933,48.065266,1.6848667,11.0236,7
"3196","dicot-sim-387-5-20.rsml.jpg","dicot","387","5",10.989734,38.607998,0.0508,11.0236,2
"3197","dicot-sim-387-6-20.rsml.jpg","dicot","387","6",13.368867,39.988068,1.4224,11.0236,7
"3198","dicot-sim-387-7-20.rsml.jpg","dicot","387","7",12.056533,46.8122,0.77893335,11.0236,4
"3199","dicot-sim-387-8-20.rsml.jpg","dicot","387","8",13.0556,47.277866,0.8128,11.0236,6
"3200","dicot-sim-387-9-20.rsml.jpg","dicot","387","9",13.546666,40.597668,1.2784667,11.0236,7
"3201","dicot-sim-388-1-20.rsml.jpg","dicot","388","1",13.758333,28.083933,1.7610667,6.9511333,14
"3202","dicot-sim-388-10-20.rsml.jpg","dicot","388","10",10.9728,26.915533,1.5748,6.9511333,11
"3203","dicot-sim-388-2-20.rsml.jpg","dicot","388","2",17.161934,34.12913,1.5663333,6.9426665,19
"3204","dicot-sim-388-3-20.rsml.jpg","dicot","388","3",14.291733,30.310667,1.6594666,6.9426665,14
"3205","dicot-sim-388-4-20.rsml.jpg","dicot","388","4",14.359467,30.683199,2.2352,6.9426665,15
"3206","dicot-sim-388-5-20.rsml.jpg","dicot","388","5",13.462,31.106533,1.9727333,6.9426665,13
"3207","dicot-sim-388-6-20.rsml.jpg","dicot","388","6",11.777133,28.7782,1.27,6.9426665,11
"3208","dicot-sim-388-7-20.rsml.jpg","dicot","388","7",13.089466,27.906134,1.7949333,6.9426665,12
"3209","dicot-sim-388-8-20.rsml.jpg","dicot","388","8",13.064067,28.922132,1.6425333,6.9511333,12
"3210","dicot-sim-388-9-20.rsml.jpg","dicot","388","9",9.973733,27.465866,1.4478,6.9426665,9
"3211","dicot-sim-389-1-20.rsml.jpg","dicot","389","1",314.7568,1306.7708,6.2907333,25.6794,132
"3212","dicot-sim-389-10-20.rsml.jpg","dicot","389","10",321.90268,1353.8708,6.6632667,25.687866,128
"3213","dicot-sim-389-2-20.rsml.jpg","dicot","389","2",343.31485,1454.3109,6.341533,25.696333,134
"3214","dicot-sim-389-3-20.rsml.jpg","dicot","389","3",348.97906,1455.6909,6.5786,25.696333,131
"3215","dicot-sim-389-4-20.rsml.jpg","dicot","389","4",330.16614,1413.6539,6.5786,25.687866,129
"3216","dicot-sim-389-5-20.rsml.jpg","dicot","389","5",333.73907,1376.8916,6.6294,25.696333,127
"3217","dicot-sim-389-6-20.rsml.jpg","dicot","389","6",326.88953,1401.6228,6.383867,25.687866,123
"3218","dicot-sim-389-7-20.rsml.jpg","dicot","389","7",337.87927,1425.9899,6.2568665,25.687866,132
"3219","dicot-sim-389-8-20.rsml.jpg","dicot","389","8",332.09653,1398.8796,6.6378665,25.687866,123
"3220","dicot-sim-389-9-20.rsml.jpg","dicot","389","9",327.1774,1348.6976,6.0790668,25.6794,128
"3221","dicot-sim-39-1-20.rsml.jpg","dicot","39","1",15.121467,50.28353,1.4901333,10.033,13
"3222","dicot-sim-39-10-20.rsml.jpg","dicot","39","10",15.4008665,51.011665,1.4562666,10.033,11
"3223","dicot-sim-39-2-20.rsml.jpg","dicot","39","2",17.5768,53.043667,1.5409334,10.033,18
"3224","dicot-sim-39-3-20.rsml.jpg","dicot","39","3",17.136534,52.7558,1.5832666,10.033,13
"3225","dicot-sim-39-4-20.rsml.jpg","dicot","39","4",18.787533,54.1782,1.9388666,10.033,17
"3226","dicot-sim-39-5-20.rsml.jpg","dicot","39","5",14.494933,49.1998,1.5578667,10.033,13
"3227","dicot-sim-39-6-20.rsml.jpg","dicot","39","6",17.2466,53.721,1.5324667,10.033,15
"3228","dicot-sim-39-7-20.rsml.jpg","dicot","39","7",14.1477995,48.759533,1.4224,10.033,9
"3229","dicot-sim-39-8-20.rsml.jpg","dicot","39","8",17.229666,52.747334,1.3885334,10.033,18
"3230","dicot-sim-39-9-20.rsml.jpg","dicot","39","9",14.9098,50.537533,1.5917333,10.033,10
"3231","dicot-sim-390-1-20.rsml.jpg","dicot","390","1",11.167533,34.628666,0.85513335,7.459133,9
"3232","dicot-sim-390-10-20.rsml.jpg","dicot","390","10",12.911667,36.330467,1.0583333,7.459133,10
"3233","dicot-sim-390-2-20.rsml.jpg","dicot","390","2",11.497733,34.51013,1.016,7.459133,10
"3234","dicot-sim-390-3-20.rsml.jpg","dicot","390","3",10.862733,33.909,1.1938,7.459133,8
"3235","dicot-sim-390-4-20.rsml.jpg","dicot","390","4",13.6567335,34.9758,1.2615334,7.459133,12
"3236","dicot-sim-390-5-20.rsml.jpg","dicot","390","5",13.6567335,37.1856,1.397,7.459133,14
"3237","dicot-sim-390-6-20.rsml.jpg","dicot","390","6",10.066867,34.527065,1.0837333,7.459133,8
"3238","dicot-sim-390-7-20.rsml.jpg","dicot","390","7",9.9567995,33.29093,1.016,7.459133,7
"3239","dicot-sim-390-8-20.rsml.jpg","dicot","390","8",12.107333,34.6456,1.0244666,7.459133,10
"3240","dicot-sim-390-9-20.rsml.jpg","dicot","390","9",12.0396,40.132,1.3377333,7.4676,10
"3241","dicot-sim-391-1-20.rsml.jpg","dicot","391","1",156.92967,450.0372,4.8937335,22.0726,69
"3242","dicot-sim-391-10-20.rsml.jpg","dicot","391","10",147.78566,408.64368,4.6312666,22.0726,69
"3243","dicot-sim-391-2-20.rsml.jpg","dicot","391","2",169.18939,487.72232,4.9783998,22.0726,75
"3244","dicot-sim-391-3-20.rsml.jpg","dicot","391","3",151.80733,419.32013,4.8683333,22.0726,70
"3245","dicot-sim-391-4-20.rsml.jpg","dicot","391","4",165.47253,439.05594,5.1308,22.0726,70
"3246","dicot-sim-391-5-20.rsml.jpg","dicot","391","5",160.92593,443.63638,5.08,22.081066,67
"3247","dicot-sim-391-6-20.rsml.jpg","dicot","391","6",147.94653,427.43967,4.7244,22.081066,69
"3248","dicot-sim-391-7-20.rsml.jpg","dicot","391","7",144.907,416.79706,4.9699335,22.081066,69
"3249","dicot-sim-391-8-20.rsml.jpg","dicot","391","8",136.12706,388.85706,4.6651335,22.064133,67
"3250","dicot-sim-391-9-20.rsml.jpg","dicot","391","9",151.5872,414.41794,4.9021997,22.064133,72
"3251","dicot-sim-392-1-20.rsml.jpg","dicot","392","1",30.564667,90.66953,2.921,17.034933,16
"3252","dicot-sim-392-10-20.rsml.jpg","dicot","392","10",36.745335,89.69587,3.4628665,17.0434,20
"3253","dicot-sim-392-2-20.rsml.jpg","dicot","392","2",30.5816,86.0298,2.1759334,17.034933,16
"3254","dicot-sim-392-3-20.rsml.jpg","dicot","392","3",32.2834,93.66673,3.1241999,17.034933,17
"3255","dicot-sim-392-4-20.rsml.jpg","dicot","392","4",35.272133,93.81067,2.7093334,17.034933,17
"3256","dicot-sim-392-5-20.rsml.jpg","dicot","392","5",29.574066,91.38073,2.54,17.0434,16
"3257","dicot-sim-392-6-20.rsml.jpg","dicot","392","6",35.9918,95.46166,3.1157334,17.0434,20
"3258","dicot-sim-392-7-20.rsml.jpg","dicot","392","7",26.780066,78.62147,2.5230668,17.034933,14
"3259","dicot-sim-392-8-20.rsml.jpg","dicot","392","8",28.2194,89.01853,2.6416,17.034933,14
"3260","dicot-sim-392-9-20.rsml.jpg","dicot","392","9",28.583466,78.545265,2.5484667,17.026466,15
"3261","dicot-sim-393-1-20.rsml.jpg","dicot","393","1",21.014267,66.50567,2.5823333,13.529734,10
"3262","dicot-sim-393-10-20.rsml.jpg","dicot","393","10",24.350134,70.4088,2.286,13.529734,15
"3263","dicot-sim-393-2-20.rsml.jpg","dicot","393","2",27.923067,73.62613,2.8109334,13.529734,19
"3264","dicot-sim-393-3-20.rsml.jpg","dicot","393","3",28.972933,75.759735,2.921,13.529734,18
"3265","dicot-sim-393-4-20.rsml.jpg","dicot","393","4",21.9456,67.75027,2.1420667,13.529734,14
"3266","dicot-sim-393-5-20.rsml.jpg","dicot","393","5",26.6954,74.02406,2.8278666,13.529734,19
"3267","dicot-sim-393-6-20.rsml.jpg","dicot","393","6",23.5204,69.977,2.2775333,13.529734,13
"3268","dicot-sim-393-7-20.rsml.jpg","dicot","393","7",23.6982,70.112465,2.3876,13.529734,14
"3269","dicot-sim-393-8-20.rsml.jpg","dicot","393","8",26.686934,72.3138,3.4628665,13.529734,17
"3270","dicot-sim-393-9-20.rsml.jpg","dicot","393","9",24.722666,74.4474,2.4891999,13.529734,17
"3271","dicot-sim-394-1-20.rsml.jpg","dicot","394","1",27.7876,124.934135,3.0056667,6.5870667,27
"3272","dicot-sim-394-10-20.rsml.jpg","dicot","394","10",26.559933,120.5484,3.8269334,6.5786,23
"3273","dicot-sim-394-2-20.rsml.jpg","dicot","394","2",34.281532,148.16667,3.8946667,6.5870667,24
"3274","dicot-sim-394-3-20.rsml.jpg","dicot","394","3",29.2354,132.52026,3.7930667,6.5870667,23
"3275","dicot-sim-394-4-20.rsml.jpg","dicot","394","4",35.746265,146.54953,3.8777332,6.5870667,31
"3276","dicot-sim-394-5-20.rsml.jpg","dicot","394","5",31.2166,135.41586,3.9031334,6.5870667,26
"3277","dicot-sim-394-6-20.rsml.jpg","dicot","394","6",40.2336,165.51486,3.3951333,6.5955334,32
"3278","dicot-sim-394-7-20.rsml.jpg","dicot","394","7",35.170532,147.574,3.7676666,6.5955334,29
"3279","dicot-sim-394-8-20.rsml.jpg","dicot","394","8",39.5478,162.97487,4.3688,6.5955334,29
"3280","dicot-sim-394-9-20.rsml.jpg","dicot","394","9",32.3088,131.32646,3.0056667,6.5870667,30
"3281","dicot-sim-395-1-20.rsml.jpg","dicot","395","1",41.689865,116.89927,2.9718,21.0312,20
"3282","dicot-sim-395-10-20.rsml.jpg","dicot","395","10",33.079266,107.0102,3.1919334,21.0312,13
"3283","dicot-sim-395-2-20.rsml.jpg","dicot","395","2",34.019066,107.45046,2.1844,21.0312,15
"3284","dicot-sim-395-3-20.rsml.jpg","dicot","395","3",42.028534,122.01313,3.4882667,21.039667,18
"3285","dicot-sim-395-4-20.rsml.jpg","dicot","395","4",42.587334,116.65373,3.556,21.0312,20
"3286","dicot-sim-395-5-20.rsml.jpg","dicot","395","5",40.682335,124.80713,2.7432,21.039667,21
"3287","dicot-sim-395-6-20.rsml.jpg","dicot","395","6",42.358734,116.501335,2.3452666,21.0312,21
"3288","dicot-sim-395-7-20.rsml.jpg","dicot","395","7",37.1348,112.09866,3.0056667,21.0312,17
"3289","dicot-sim-395-8-20.rsml.jpg","dicot","395","8",39.386932,120.861664,3.0564666,21.039667,20
"3290","dicot-sim-395-9-20.rsml.jpg","dicot","395","9",41.8338,123.604866,2.9802666,21.039667,23
"3291","dicot-sim-396-1-20.rsml.jpg","dicot","396","1",85.00533,241.52013,5.579533,27.042534,61
"3292","dicot-sim-396-10-20.rsml.jpg","dicot","396","10",98.3996,260.15527,5.4440665,27.051,72
"3293","dicot-sim-396-2-20.rsml.jpg","dicot","396","2",79.756,236.6518,4.1148,27.042534,61
"3294","dicot-sim-396-3-20.rsml.jpg","dicot","396","3",98.433464,264.541,5.071533,27.042534,65
"3295","dicot-sim-396-4-20.rsml.jpg","dicot","396","4",89.78053,258.445,5.207,27.042534,58
"3296","dicot-sim-396-5-20.rsml.jpg","dicot","396","5",80.12853,237.29526,4.4026666,27.051,56
"3297","dicot-sim-396-6-20.rsml.jpg","dicot","396","6",89.424934,251.714,4.6651335,27.042534,65
"3298","dicot-sim-396-7-20.rsml.jpg","dicot","396","7",85.1408,244.15326,5.4102,27.042534,55
"3299","dicot-sim-396-8-20.rsml.jpg","dicot","396","8",84.84447,247.02347,5.0292,27.051,63
"3300","dicot-sim-396-9-20.rsml.jpg","dicot","396","9",85.5726,243.17113,4.0216665,27.051,60
"3301","dicot-sim-397-1-15.rsml.jpg","dicot","397","1",285.33514,1738.0712,3.4459333,25.239134,59
"3302","dicot-sim-397-10-15.rsml.jpg","dicot","397","10",305.4096,1804.8478,3.4882667,25.230667,57
"3303","dicot-sim-397-2-16.rsml.jpg","dicot","397","2",333.84912,2093.739,3.3866665,27.271133,64
"3304","dicot-sim-397-3-15.rsml.jpg","dicot","397","3",311.62415,1893.3922,3.5052,25.239134,57
"3305","dicot-sim-397-4-16.rsml.jpg","dicot","397","4",316.87347,2042.7273,3.3697333,27.262667,64
"3306","dicot-sim-397-5-16.rsml.jpg","dicot","397","5",326.37308,2106.2441,3.3528,27.2796,58
"3307","dicot-sim-397-6-15.rsml.jpg","dicot","397","6",295.5798,1794.1882,3.3528,25.239134,57
"3308","dicot-sim-397-7-15.rsml.jpg","dicot","397","7",298.6278,1788.651,3.4036,25.239134,58
"3309","dicot-sim-397-8-16.rsml.jpg","dicot","397","8",331.40225,2118.216,3.5306,27.2796,66
"3310","dicot-sim-397-9-16.rsml.jpg","dicot","397","9",325.26392,2002.2904,3.5475333,27.2542,63
"3311","dicot-sim-398-1-20.rsml.jpg","dicot","398","1",42.917534,149.08107,3.7846,15.5448,24
"3312","dicot-sim-398-10-20.rsml.jpg","dicot","398","10",46.058666,165.76886,4.5804667,15.5448,31
"3313","dicot-sim-398-2-20.rsml.jpg","dicot","398","2",42.096268,154.10179,3.8269334,15.5448,26
"3314","dicot-sim-398-3-20.rsml.jpg","dicot","398","3",38.650333,133.66327,3.6745334,15.5448,26
"3315","dicot-sim-398-4-20.rsml.jpg","dicot","398","4",44.39073,145.75366,4.6228,15.5448,24
"3316","dicot-sim-398-5-20.rsml.jpg","dicot","398","5",40.9702,133.77333,3.2342668,15.536333,27
"3317","dicot-sim-398-6-20.rsml.jpg","dicot","398","6",47.133934,157.99646,4.233333,15.5448,28
"3318","dicot-sim-398-7-20.rsml.jpg","dicot","398","7",48.581734,167.35213,4.1317334,15.5448,30
"3319","dicot-sim-398-8-20.rsml.jpg","dicot","398","8",46.49893,138.10826,4.4958,15.536333,25
"3320","dicot-sim-398-9-20.rsml.jpg","dicot","398","9",46.922268,165.3286,3.7591999,15.5448,30
"3321","dicot-sim-399-1-20.rsml.jpg","dicot","399","1",72.24606,457.24234,2.5230668,16.112066,39
"3322","dicot-sim-399-10-20.rsml.jpg","dicot","399","10",81.153,523.29926,2.2436666,16.112066,42
"3323","dicot-sim-399-2-20.rsml.jpg","dicot","399","2",86.39387,537.2608,2.4468668,16.120533,45
"3324","dicot-sim-399-3-20.rsml.jpg","dicot","399","3",84.81907,548.58075,2.5061333,16.129,39
"3325","dicot-sim-399-4-20.rsml.jpg","dicot","399","4",91.45693,593.23395,2.5738666,16.129,42
"3326","dicot-sim-399-5-20.rsml.jpg","dicot","399","5",78.03727,516.6021,2.6416,16.112066,42
"3327","dicot-sim-399-6-20.rsml.jpg","dicot","399","6",78.299736,513.19006,2.4807334,16.120533,44
"3328","dicot-sim-399-7-20.rsml.jpg","dicot","399","7",81.49167,507.22952,2.3452666,16.112066,46
"3329","dicot-sim-399-8-20.rsml.jpg","dicot","399","8",76.454,484.39493,2.4468668,16.1036,39
"3330","dicot-sim-399-9-20.rsml.jpg","dicot","399","9",73.69386,448.83493,2.4722667,16.1036,40
"3331","dicot-sim-4-1-20.rsml.jpg","dicot","4","1",162.7632,607.12775,5.8250666,30.573133,59
"3332","dicot-sim-4-10-20.rsml.jpg","dicot","4","10",157.1752,590.26215,6.341533,30.573133,66
"3333","dicot-sim-4-2-20.rsml.jpg","dicot","4","2",166.10753,602.21704,6.2992,30.573133,61
"3334","dicot-sim-4-3-20.rsml.jpg","dicot","4","3",147.40466,551.06995,5.5964665,30.564667,57
"3335","dicot-sim-4-4-20.rsml.jpg","dicot","4","4",152.1714,561.8226,5.4779334,30.564667,62
"3336","dicot-sim-4-5-20.rsml.jpg","dicot","4","5",156.29466,584.1238,4.766733,30.564667,64
"3337","dicot-sim-4-6-20.rsml.jpg","dicot","4","6",162.06047,593.8012,5.3255334,30.573133,66
"3338","dicot-sim-4-7-20.rsml.jpg","dicot","4","7",150.47807,562.33905,5.113867,30.564667,59
"3339","dicot-sim-4-8-20.rsml.jpg","dicot","4","8",170.98433,626.3979,5.461,30.573133,69
"3340","dicot-sim-4-9-20.rsml.jpg","dicot","4","9",162.1536,611.632,5.7404,30.573133,64
"3341","dicot-sim-40-1-20.rsml.jpg","dicot","40","1",44.441532,113.01307,3.4544,19.033066,34
"3342","dicot-sim-40-10-20.rsml.jpg","dicot","40","10",53.500866,114.59633,3.302,19.033066,44
"3343","dicot-sim-40-2-20.rsml.jpg","dicot","40","2",51.943,117.53426,2.54,19.033066,45
"3344","dicot-sim-40-3-20.rsml.jpg","dicot","40","3",56.447266,123.24927,2.9633334,19.033066,45
"3345","dicot-sim-40-4-20.rsml.jpg","dicot","40","4",49.462265,116.22193,3.0734,19.033066,40
"3346","dicot-sim-40-5-20.rsml.jpg","dicot","40","5",52.307068,118.855064,3.0734,19.033066,44
"3347","dicot-sim-40-6-20.rsml.jpg","dicot","40","6",46.016335,107.8992,2.8024666,19.033066,36
"3348","dicot-sim-40-7-20.rsml.jpg","dicot","40","7",45.195065,109.2708,1.9557999,19.033066,38
"3349","dicot-sim-40-8-20.rsml.jpg","dicot","40","8",51.418068,118.01687,2.8278666,19.033066,45
"3350","dicot-sim-40-9-20.rsml.jpg","dicot","40","9",50.4952,115.9002,4.224867,19.033066,41
"3351","dicot-sim-400-1-20.rsml.jpg","dicot","400","1",11.692467,25.1714,1.6256,7.4760666,10
"3352","dicot-sim-400-10-20.rsml.jpg","dicot","400","10",10.9728,24.400932,1.7526,7.4760666,8
"3353","dicot-sim-400-2-20.rsml.jpg","dicot","400","2",9.9314,23.5966,1.4816667,7.4760666,6
"3354","dicot-sim-400-3-20.rsml.jpg","dicot","400","3",13.318067,26.373667,1.9473333,7.4760666,10
"3355","dicot-sim-400-4-20.rsml.jpg","dicot","400","4",12.589933,26.162,2.0828,7.4760666,10
"3356","dicot-sim-400-5-20.rsml.jpg","dicot","400","5",14.7828,28.278666,2.3452666,7.4760666,11
"3357","dicot-sim-400-6-20.rsml.jpg","dicot","400","6",14.562667,27.592867,1.8965334,7.4760666,12
"3358","dicot-sim-400-7-20.rsml.jpg","dicot","400","7",11.819467,25.035933,2.0066,7.4760666,8
"3359","dicot-sim-400-8-20.rsml.jpg","dicot","400","8",12.945533,26.373667,2.2521334,7.4760666,12
"3360","dicot-sim-400-9-20.rsml.jpg","dicot","400","9",12.7508,26.178932,2.2098,7.4760666,10
"3361","dicot-sim-401-1-18.rsml.jpg","dicot","401","1",223.6216,1414.6783,5.8758664,21.801666,68
"3362","dicot-sim-401-10-18.rsml.jpg","dicot","401","10",230.53886,1512.6547,5.6303334,21.8186,72
"3363","dicot-sim-401-2-18.rsml.jpg","dicot","401","2",229.87,1476.3666,5.274733,21.8186,67
"3364","dicot-sim-401-3-18.rsml.jpg","dicot","401","3",250.90967,1675.7819,5.715,21.8186,67
"3365","dicot-sim-401-4-18.rsml.jpg","dicot","401","4",227.97346,1375.4862,5.198533,21.784733,73
