image,tot_root_length,width,depth,direction,n_primary,tot_prim_length,mean_prim_length,mean_prim_diameter,mean_lat_density,n_laterals, tot_lat_length,mean_lat_length,mean_lat_diameter,mean_lat_angle,tree_size,tree_magnitude,tree_altitude,tree_index,overlap
monocot-sim-1-1-11.rsml,918.6359,37.253334,50.292,22.05436,3,95.0,32.423786,0.20600002,1.4262848,77,783.0,10.667072,0.1609818,42.464996,157,80.0,51.0,0.6375,0.4397394
monocot-sim-1-10-11.rsml,1030.275,37.253334,49.953335,21.230566,3,83.0,28.4178,0.20600002,1.8685852,79,898.0,11.962297,0.16029012,47.734123,161,82.0,51.0,0.6219512,0.46604937
monocot-sim-1-2-11.rsml,1040.1897,41.317333,49.953335,21.787058,3,84.0,28.496298,0.20600002,2.1601903,78,911.0,12.239755,0.15971455,47.14956,159,81.0,52.0,0.6419753,0.47368422
monocot-sim-1-3-11.rsml,949.0732,36.999336,50.12267,22.049099,3,90.0,30.911161,0.20600002,1.7698892,71,818.0,12.061121,0.16016418,52.91279,145,74.0,48.0,0.6486486,0.41095892
monocot-sim-1-4-11.rsml,1009.5934,37.592003,49.953335,21.257853,3,92.0,31.438248,0.20600002,1.5212303,71,875.0,12.891249,0.1613507,50.445515,145,74.0,49.0,0.6621622,0.5131579
monocot-sim-1-5-11.rsml,1017.0649,37.930668,49.953335,20.844719,3,79.0,27.272484,0.20600002,1.8334564,81,891.0,11.546264,0.16089827,51.449272,165,84.0,54.0,0.64285713,0.44164038
monocot-sim-1-6-11.rsml,1061.9691,40.555336,49.953335,22.374865,3,100.0,34.0572,0.20600002,1.1692067,75,920.0,12.7973,0.1613136,45.143288,153,78.0,53.0,0.67948717,0.496875
monocot-sim-1-7-11.rsml,1085.185,48.85267,50.038002,21.531857,3,101.0,34.572197,0.20600002,1.3389049,79,938.0,12.423652,0.16222209,47.54402,161,82.0,53.0,0.64634144,0.44753087
monocot-sim-1-8-11.rsml,1113.935,41.23267,49.953335,21.783138,3,87.0,29.575953,0.20600002,1.6453285,81,979.0,12.65688,0.16225928,48.46561,165,84.0,55.0,0.6547619,0.48802397
monocot-sim-1-9-11.rsml,981.99207,29.125334,50.038002,21.23534,3,89.0,30.18433,0.20600002,1.6848403,79,844.0,11.284039,0.16310547,50.386734,161,82.0,51.0,0.6219512,0.44155845
monocot-sim-10-1-25.rsml,2477.8293,60.875336,219.964,22.34469,11,1287.0,117.552376,0.24499954,0.2602709,108,1124.0,10.96994,0.116381586,46.28531,227,119.0,24.0,0.20168068,0.4710145
monocot-sim-10-10-25.rsml,2483.2515,61.806667,219.964,22.118237,11,1287.0,117.70572,0.24499954,0.26684445,104,1131.0,11.427777,0.11690881,46.803696,219,115.0,25.0,0.2173913,0.4408867
monocot-sim-10-2-25.rsml,2498.1865,50.546,219.964,21.928526,11,1295.0,118.37843,0.24499954,0.18253186,95,1142.0,12.589728,0.119747624,52.19578,201,106.0,32.0,0.3018868,0.4515306
monocot-sim-10-3-25.rsml,2554.714,49.530003,219.964,21.414553,11,1291.0,118.03691,0.24499954,0.23160386,115,1193.0,10.92442,0.11497247,48.48901,241,126.0,31.0,0.24603175,0.46846846
monocot-sim-10-4-25.rsml,2251.336,48.429337,219.964,22.243797,11,1287.0,117.6998,0.24499954,0.21410392,79,913.0,12.109339,0.12239105,49.32821,169,90.0,19.0,0.21111111,0.42405063
monocot-sim-10-5-25.rsml,2215.9946,40.97867,219.964,21.755424,11,1292.0,118.01665,0.24499954,0.16385858,82,873.0,11.192825,0.11743162,46.27904,175,93.0,25.0,0.26881722,0.4119497
monocot-sim-10-6-25.rsml,2517.159,48.514,219.964,21.954098,11,1290.0,117.83247,0.24499954,0.22451885,99,1166.0,12.333352,0.11984215,47.955734,209,110.0,22.0,0.2,0.42542788
monocot-sim-10-7-25.rsml,2167.943,51.731335,219.964,21.983335,11,1289.0,117.77848,0.24499954,0.16704965,75,833.0,11.631735,0.12185845,41.277187,161,86.0,16.0,0.18604651,0.3651877
monocot-sim-10-8-25.rsml,2468.5173,49.784,219.964,21.531033,11,1296.0,118.23553,0.24499954,0.19508961,98,1112.0,11.917614,0.121005066,48.481216,207,109.0,23.0,0.21100917,0.4570707
monocot-sim-10-9-25.rsml,2265.279,45.29667,219.964,22.272144,11,1286.0,117.49546,0.24499954,0.2025138,81,925.0,12.010235,0.1195321,45.981556,173,92.0,20.0,0.2173913,0.37846154
monocot-sim-100-1-25.rsml,1379.6426,55.88,99.90667,23.111217,7,655.0,94.05822,0.2179998,0.22676013,91,673.0,7.925659,0.12630641,44.73028,189,98.0,22.0,0.2244898,0.45092025
monocot-sim-100-10-25.rsml,1384.0206,56.049335,99.99133,21.897419,7,666.0,95.70247,0.2179998,0.21504211,88,669.0,8.114813,0.12528045,43.32256,183,95.0,21.0,0.22105263,0.46103895
monocot-sim-100-2-25.rsml,1479.2124,51.731335,99.99133,22.219637,7,663.0,95.31997,0.2179998,0.23400998,104,766.0,7.8074307,0.12372114,49.38647,215,111.0,23.0,0.2072072,0.48369566
monocot-sim-100-3-25.rsml,1390.8817,57.74267,99.99133,22.743162,7,651.0,93.68827,0.2179998,0.23427442,97,691.0,7.577981,0.12455364,45.496304,201,104.0,22.0,0.21153846,0.48377582
monocot-sim-100-4-25.rsml,1387.2357,55.033337,99.99133,22.725786,7,660.0,94.78899,0.2179998,0.23439439,103,671.0,7.026338,0.12669851,47.192448,213,110.0,23.0,0.2090909,0.4469914
monocot-sim-100-5-25.rsml,1329.456,55.118,99.99133,22.674717,7,654.0,94.2016,0.2179998,0.20301972,78,629.0,8.590314,0.124726996,48.93966,163,85.0,21.0,0.24705882,0.4
monocot-sim-100-6-25.rsml,1342.705,57.658,99.99133,22.976904,7,658.0,94.57761,0.2179998,0.21910249,86,635.0,7.914669,0.12515692,47.97072,179,93.0,19.0,0.20430107,0.42413792
monocot-sim-100-7-25.rsml,1530.313,55.118,99.99133,22.574972,7,652.0,93.79472,0.2179998,0.22229971,98,823.0,8.915808,0.12493172,50.17974,203,105.0,21.0,0.2,0.47175142
monocot-sim-100-8-25.rsml,1295.3815,45.381336,99.99133,23.641035,7,655.0,94.30629,0.2179998,0.19866702,75,599.0,8.469832,0.12573187,43.771103,157,82.0,19.0,0.23170732,0.42857143
monocot-sim-100-9-25.rsml,1555.6982,59.182003,99.99133,22.600552,7,654.0,93.945724,0.2179998,0.252281,109,843.0,8.239248,0.12687978,50.338478,225,116.0,23.0,0.19827586,0.5412371
monocot-sim-101-1-13.rsml,20340.037,55.626003,85.513336,18.510038,7,380.0,54.695107,0.20300022,2.2952049,2295,18781.0,8.695934,0.109108835,65.14474,4597,2302.0,837.0,0.3635969,0.70382714
monocot-sim-101-10-13.rsml,21016.594,90.00067,85.25934,18.59922,7,439.0,63.404778,0.20300022,1.8715767,2383,19367.0,8.633132,0.109026715,64.159,4773,2390.0,873.0,0.36527196,0.7004189
monocot-sim-101-2-13.rsml,20513.193,62.56867,85.598,18.809267,7,400.0,57.76957,0.20300022,2.7558773,2283,18974.0,8.808062,0.10894663,61.861675,4573,2290.0,874.0,0.3816594,0.7038685
monocot-sim-101-3-13.rsml,19427.363,57.404003,85.25934,18.92753,7,397.0,57.47834,0.20300022,2.3133483,2172,17875.0,8.759215,0.1099688,60.75994,4351,2179.0,799.0,0.36668196,0.70246
monocot-sim-101-4-13.rsml,19235.256,70.95067,85.25934,18.87216,7,391.0,56.510662,0.20300022,2.0102427,2182,17740.0,8.634135,0.109631725,62.18278,4371,2189.0,783.0,0.35769758,0.7002345
monocot-sim-101-5-13.rsml,20887.807,77.13133,85.42867,18.471832,7,397.0,57.39101,0.20300022,2.3319597,2383,19293.0,8.596755,0.10840283,63.458897,4773,2390.0,879.0,0.3677824,0.7019552
monocot-sim-101-6-13.rsml,20444.38,75.01467,85.344,18.423418,7,410.0,59.105225,0.20300022,2.1236784,2312,18859.0,8.663772,0.10896045,66.8764,4631,2319.0,879.0,0.37904269,0.70278865
monocot-sim-101-7-13.rsml,19011.592,67.73334,85.00533,18.798826,7,394.0,56.903416,0.20300022,2.3436618,2141,17528.0,8.693727,0.109622434,63.94315,4289,2148.0,678.0,0.31564245,0.70142305
monocot-sim-101-8-13.rsml,18030.51,85.090004,85.42867,19.04307,7,424.0,61.216183,0.20300022,2.1644979,2002,16592.0,8.792209,0.109651275,61.888195,4011,2009.0,694.0,0.34544548,0.6982771
monocot-sim-101-9-13.rsml,18576.436,80.518005,85.852005,18.538145,7,395.0,56.973526,0.20300022,2.2252913,2080,17126.0,8.7392435,0.10883713,65.54059,4167,2087.0,730.0,0.34978437,0.7040761
monocot-sim-102-1-11.rsml,24874.197,73.57533,159.93533,20.76539,5,439.0,88.58249,0.33600014,0.8219462,1915,23336.0,12.7578535,0.13064235,54.529556,3835,1920.0,1121.0,0.58385414,0.7365344
monocot-sim-102-10-11.rsml,25708.156,81.11067,159.93533,20.494717,5,443.0,89.38677,0.33600014,0.8109621,1958,24132.0,12.9015465,0.131168,53.65521,3921,1963.0,1139.0,0.58023435,0.7413314
monocot-sim-102-2-11.rsml,23922.615,76.877335,159.93533,20.485191,5,441.0,89.11156,0.33600014,0.83098054,1839,22427.0,12.766202,0.12941381,56.365753,3683,1844.0,1042.0,0.56507593,0.7314755
monocot-sim-102-3-11.rsml,24495.914,86.614006,159.93533,20.545778,5,444.0,89.554596,0.33600014,0.80878246,1906,22964.0,12.617078,0.13048618,54.48042,3817,1911.0,1110.0,0.58084774,0.736066
monocot-sim-102-4-11.rsml,22672.252,79.58667,159.93533,20.174822,5,439.0,88.491554,0.33600014,0.8862277,1757,21224.0,12.65213,0.12957387,53.783554,3519,1762.0,1027.0,0.5828604,0.73335147
monocot-sim-102-5-11.rsml,24930.08,81.87267,159.93533,20.767399,5,440.0,88.56545,0.33600014,0.8255313,1923,23405.0,12.733879,0.13145518,53.058205,3851,1928.0,1171.0,0.60736513,0.73484004
monocot-sim-102-6-11.rsml,24873.361,81.28,159.93533,20.637644,5,438.0,88.46856,0.33600014,0.817352,1880,23383.0,12.995229,0.1309874,54.85316,3765,1885.0,1124.0,0.5962865,0.73830265
monocot-sim-102-7-11.rsml,24814.896,85.00533,159.93533,20.485012,5,441.0,88.72043,0.33600014,0.80141586,1900,23289.0,12.826995,0.13027434,54.69589,3805,1905.0,1160.0,0.6089239,0.74018204
monocot-sim-102-8-11.rsml,24734.113,76.200005,159.93533,20.608154,5,441.0,88.5075,0.33600014,0.7846557,1912,23213.0,12.704802,0.13046354,56.356297,3829,1917.0,1155.0,0.6025039,0.7353858
monocot-sim-102-9-11.rsml,26914.148,75.861336,159.93533,20.733664,5,442.0,89.16779,0.33600014,0.8329064,2042,25320.0,12.961952,0.13055804,51.91656,4089,2047.0,1187.0,0.57987297,0.7375274
monocot-sim-103-1-25.rsml,785.09485,38.015335,174.92134,21.176517,3,495.0,165.48055,0.38899967,0.19610673,31,274.0,9.311391,0.15576442,59.4235,65,34.0,16.0,0.47058824,0.22123894
monocot-sim-103-10-25.rsml,721.1701,69.25733,174.92134,22.637852,3,510.0,170.688,0.38899967,0.13469623,29,195.0,7.2105517,0.16640155,42.092678,61,32.0,13.0,0.40625,0.13402061
monocot-sim-103-2-25.rsml,797.89496,57.23467,174.92134,20.675735,3,511.0,171.14923,0.38899967,0.25176242,33,268.0,8.619616,0.15899849,50.846428,69,36.0,15.0,0.41666666,0.27966103
monocot-sim-103-3-25.rsml,801.93414,51.816,174.92134,21.21217,3,504.0,168.48409,0.38899967,0.09951525,33,282.0,8.984301,0.15963614,47.323734,69,36.0,14.0,0.3888889,0.3305785
monocot-sim-103-4-25.rsml,740.47107,44.534668,174.92134,20.153553,3,498.0,166.65501,0.38899967,0.09103626,27,228.0,8.907628,0.15795931,45.044937,57,30.0,17.0,0.56666666,0.25714287
monocot-sim-103-5-25.rsml,885.1925,81.534004,174.92134,20.396402,3,512.0,171.12218,0.38899967,0.23047712,38,350.0,9.78489,0.1539308,56.304,79,41.0,19.0,0.46341464,0.25675675
monocot-sim-103-6-25.rsml,818.43713,52.832,174.92134,21.773293,3,500.0,167.49709,0.38899967,0.10072277,28,301.0,11.283786,0.17104504,52.736286,59,31.0,14.0,0.4516129,0.26605505
monocot-sim-103-7-25.rsml,765.2988,65.278,174.92134,21.47104,3,508.0,170.21844,0.38899967,0.12015194,30,242.0,8.488114,0.15998974,52.307907,63,33.0,13.0,0.3939394,0.22222222
monocot-sim-103-8-25.rsml,776.80853,57.23467,174.92134,19.881039,3,503.0,168.47328,0.38899967,0.18780097,27,257.0,10.0514345,0.16027616,60.47772,57,30.0,15.0,0.5,0.1904762
monocot-sim-103-9-25.rsml,767.86206,56.472668,174.92134,21.909708,3,503.0,168.50441,0.38899967,0.10953674,29,248.0,9.046508,0.1606772,52.184914,61,32.0,16.0,0.5,0.26548672
monocot-sim-104-1-25.rsml,16499.902,88.9,155.36334,20.161901,9,1198.0,133.82895,0.33499897,0.52113086,1125,14707.0,13.595949,0.21591412,63.99288,2259,1134.0,193.0,0.170194,0.74108195
monocot-sim-104-1-26.rsml,18597.668,88.98467,165.354,20.140072,9,1268.0,141.60672,0.33499888,0.50174624,1270,16658.0,13.640323,0.21518385,64.12583,2549,1279.0,210.0,0.16419077,0.73990643
monocot-sim-104-10-25.rsml,16660.13,80.94134,154.94,20.246454,9,1191.0,132.92381,0.33499897,0.5299462,1141,14886.0,13.552866,0.2152318,60.735245,2291,1150.0,176.0,0.15304348,0.73723197
monocot-sim-104-10-26.rsml,18612.52,84.328,164.93068,20.226768,9,1261.0,140.70157,0.33499888,0.5227662,1259,16696.0,13.777761,0.21461459,60.67948,2527,1268.0,186.0,0.1466877,0.7414847
monocot-sim-104-2-25.rsml,16423.742,84.751335,155.02467,20.043674,9,1199.0,133.62497,0.33499897,0.5170987,1138,14614.0,13.375321,0.21377388,60.14541,2285,1147.0,180.0,0.15693113,0.7351373
monocot-sim-104-2-26.rsml,18517.871,89.662,165.01534,20.027151,9,1268.0,141.40271,0.33499888,0.5149382,1278,16566.0,13.493939,0.21313147,60.667255,2565,1287.0,198.0,0.15384616,0.74310166
monocot-sim-104-3-25.rsml,16662.727,85.598,154.94,20.07629,9,1203.0,134.24283,0.33499897,0.49176592,1154,14876.0,13.392151,0.21351969,61.45287,2317,1163.0,184.0,0.15821153,0.7335411
monocot-sim-104-3-26.rsml,18713.783,89.83134,164.93068,20.126234,9,1273.0,142.02061,0.33499888,0.4972579,1292,16789.0,13.495041,0.21285217,61.364357,2593,1301.0,196.0,0.15065335,0.73920554
monocot-sim-104-4-25.rsml,16979.955,84.836006,154.94,20.277918,9,1197.0,133.7355,0.33499897,0.52309006,1185,15144.0,13.313361,0.21487284,63.240566,2379,1194.0,212.0,0.17755444,0.7352997
monocot-sim-104-4-26.rsml,19183.482,88.81534,164.93068,20.240238,9,1267.0,141.51328,0.33499888,0.50623757,1322,17211.0,13.547553,0.21446066,63.05341,2653,1331.0,233.0,0.17505635,0.74274695
monocot-sim-104-5-25.rsml,17794.156,87.122,154.94,20.410032,9,1201.0,134.05864,0.33499897,0.5079927,1199,15960.0,13.834553,0.21425092,61.202415,2407,1208.0,195.0,0.16142385,0.7405237
monocot-sim-104-5-26.rsml,19921.033,87.122,164.93068,20.383299,9,1271.0,141.8364,0.33499888,0.5080581,1340,17946.0,13.913808,0.21376207,61.164867,2689,1349.0,211.0,0.15641215,0.74482644
monocot-sim-104-6-25.rsml,16424.896,101.43067,154.94,20.157452,9,1204.0,134.24442,0.33499897,0.5236682,1138,14628.0,13.37144,0.21476527,62.12548,2285,1147.0,159.0,0.1386225,0.7354966
monocot-sim-104-6-26.rsml,18355.203,101.43067,164.93068,20.117138,9,1275.0,142.02217,0.33499888,0.50801384,1264,16417.0,13.510289,0.21413311,62.02852,2537,1273.0,179.0,0.14061272,0.7344464
monocot-sim-104-7-25.rsml,16415.775,79.92534,154.94,20.01009,9,1201.0,134.17345,0.33499897,0.4971564,1109,14657.0,13.713447,0.2155095,63.09506,2227,1118.0,178.0,0.15921289,0.74242425
monocot-sim-104-7-26.rsml,18498.863,81.87267,164.93068,20.088911,9,1271.0,141.95123,0.33499888,0.49908197,1250,16595.0,13.777038,0.21473397,63.37128,2509,1259.0,195.0,0.15488483,0.7468733
monocot-sim-104-8-25.rsml,17347.459,86.106,154.94,20.334911,9,1198.0,133.7671,0.33499897,0.4814826,1174,15532.0,13.750897,0.21435024,61.729145,2357,1183.0,172.0,0.14539307,0.74888146
monocot-sim-104-8-26.rsml,19484.16,90.33933,164.93068,20.24221,9,1268.0,141.54488,0.33499888,0.4895215,1316,17524.0,13.837584,0.21357404,61.94197,2641,1325.0,183.0,0.1381132,0.74656284
monocot-sim-104-9-25.rsml,17175.258,80.34867,154.94,20.30121,9,1205.0,134.49403,0.33499897,0.46929643,1165,15382.0,13.703695,0.21587975,60.58608,2339,1174.0,193.0,0.16439523,0.74296045
monocot-sim-104-9-26.rsml,19162.27,87.46067,164.93068,20.26486,9,1275.0,142.2718,0.33499888,0.4728547,1288,17226.0,13.883403,0.2152619,60.98828,2585,1297.0,217.0,0.16730918,0.75089395
monocot-sim-105-1-25.rsml,1149.5258,32.004,174.92134,22.629658,4,636.0,159.6802,0.2870004,0.17289491,66,475.0,7.7394686,0.08846304,30.870579,136,70.0,22.0,0.31428573,0.3909091
monocot-sim-105-10-25.rsml,1104.4303,53.67867,174.92134,22.90674,4,637.0,160.11601,0.2870004,0.17098553,59,438.0,7.8638363,0.09040867,28.747244,122,63.0,21.0,0.33333334,0.25510204
monocot-sim-105-2-25.rsml,1020.72943,36.152668,174.92134,22.782764,4,634.0,159.21617,0.2870004,0.15724826,50,361.0,7.6772933,0.09126462,31.398615,104,54.0,19.0,0.35185185,0.3043478
monocot-sim-105-3-25.rsml,1089.3441,35.983334,174.92134,23.879704,4,632.0,158.57803,0.2870004,0.17803416,55,427.0,8.273309,0.09178942,34.774197,114,59.0,21.0,0.3559322,0.25842696
monocot-sim-105-4-25.rsml,1042.4926,42.502666,174.92134,23.000538,4,635.0,159.22662,0.2870004,0.18075514,51,382.0,7.952667,0.09112043,29.014402,106,55.0,18.0,0.3272727,0.2987805
monocot-sim-105-5-25.rsml,1097.1531,33.612667,174.92134,22.08824,4,629.0,157.67444,0.2870004,0.17834415,61,436.0,7.646808,0.09007386,30.622913,126,65.0,22.0,0.33846155,0.3919598
monocot-sim-105-6-25.rsml,938.4878,41.063335,174.92134,22.538633,4,637.0,159.86705,0.2870004,0.12519588,40,279.0,7.4754877,0.09020175,27.320591,84,44.0,16.0,0.36363637,0.2983871
monocot-sim-105-7-25.rsml,977.741,54.694668,174.92134,22.739578,4,641.0,160.91669,0.2870004,0.13291875,42,313.0,7.9541497,0.08966592,31.270084,88,46.0,17.0,0.36956522,0.21641791
monocot-sim-105-8-25.rsml,1149.2253,48.260002,174.92134,23.49027,4,638.0,160.24673,0.2870004,0.17292704,68,479.0,7.4740944,0.090860285,28.407646,140,72.0,24.0,0.33333334,0.3318182
monocot-sim-105-9-25.rsml,1147.5345,49.191334,174.92134,22.570866,4,642.0,161.23212,0.2870004,0.18591331,67,473.0,7.5015793,0.090565875,31.65904,138,71.0,23.0,0.32394367,0.32718894
monocot-sim-106-1-25.rsml,3208.3684,43.434002,234.95001,22.505438,7,1017.0,146.09546,0.33000043,0.49688345,200,2075.0,10.928498,0.13461316,35.774757,407,207.0,60.0,0.28985506,0.5068306
monocot-sim-106-10-25.rsml,3274.7295,40.301334,234.95001,22.284252,7,1013.0,145.46465,0.33000043,0.38634357,201,2149.0,11.226254,0.13111016,37.806355,409,208.0,72.0,0.34615386,0.5185676
monocot-sim-106-2-25.rsml,3247.2532,39.20067,234.95001,21.85194,7,1016.0,145.73787,0.33000043,0.3554271,213,2115.0,10.45581,0.12946871,39.190075,433,220.0,78.0,0.35454544,0.5320262
monocot-sim-106-3-25.rsml,3039.4968,36.83,234.95001,22.221365,7,1018.0,146.11658,0.33000043,0.5438708,186,1915.0,10.842369,0.1298652,38.574417,379,193.0,57.0,0.29533678,0.56413996
monocot-sim-106-4-25.rsml,3191.7935,32.427334,234.95001,22.13583,7,1011.0,145.04411,0.33000043,0.39027357,206,2062.0,10.565457,0.12988003,37.042084,419,213.0,67.0,0.31455398,0.5213904
monocot-sim-106-5-25.rsml,3345.5542,41.571335,234.95001,22.266619,7,1016.0,145.61153,0.33000043,0.5113246,228,2204.0,10.202953,0.1283892,38.27392,463,235.0,74.0,0.3148936,0.52811736
monocot-sim-106-6-25.rsml,3401.2126,47.58267,234.95001,21.876497,7,1016.0,145.8536,0.33000043,0.4451289,218,2266.0,10.918516,0.13167086,37.64104,443,225.0,74.0,0.3288889,0.54420924
monocot-sim-106-7-25.rsml,3202.1729,36.999336,234.95001,22.29391,7,1010.0,144.98407,0.33000043,0.49399143,210,2069.0,10.41564,0.13070536,37.42725,427,217.0,63.0,0.29032257,0.5448549
monocot-sim-106-8-25.rsml,2942.9797,38.523335,234.95001,22.547,7,1018.0,146.05132,0.33000043,0.3181751,173,1826.0,11.10185,0.13411008,36.19738,353,180.0,58.0,0.32222223,0.49689442
monocot-sim-106-9-25.rsml,3455.8005,34.798,234.95001,22.013617,7,1016.0,145.8313,0.33000043,0.51270646,221,2316.0,11.018014,0.12993662,39.900257,449,228.0,71.0,0.3114035,0.5466667
monocot-sim-107-1-9.rsml,8436.796,58.674004,114.97734,22.499645,15,913.0,61.370102,0.39000076,0.5277598,360,7308.0,20.878458,0.27273184,31.053185,735,375.0,55.0,0.14666666,0.7395833
monocot-sim-107-10-9.rsml,7956.6694,73.23667,114.97734,23.196575,15,923.0,62.09602,0.39000076,0.5181633,360,6808.0,19.51453,0.27027246,30.332113,735,375.0,54.0,0.144,0.7208095
monocot-sim-107-2-9.rsml,8495.259,57.912003,114.97734,22.880632,15,912.0,61.33747,0.39000076,0.51346534,360,7362.0,21.04221,0.2718288,31.980501,735,375.0,54.0,0.144,0.74719375
monocot-sim-107-3-9.rsml,8473.666,67.73334,114.97734,22.632963,15,925.0,62.263023,0.39000076,0.51681846,351,7346.0,21.480686,0.27243796,30.746517,717,366.0,56.0,0.15300547,0.75632757
monocot-sim-107-4-9.rsml,8370.762,56.388,114.97734,22.7957,15,909.0,61.130695,0.39000076,0.5525967,364,7247.0,20.477476,0.27237642,31.799541,743,379.0,55.0,0.14511873,0.7360356
monocot-sim-107-5-9.rsml,8558.078,66.886665,114.97734,22.665007,15,910.0,61.16356,0.39000076,0.54088914,362,7438.0,21.106699,0.27170977,31.059355,739,377.0,55.0,0.1458886,0.73810667
monocot-sim-107-6-9.rsml,8355.187,65.87067,114.97734,22.9064,15,907.0,61.060814,0.39000076,0.5372479,364,7224.0,20.43757,0.27138364,30.340963,743,379.0,53.0,0.13984169,0.7346838
monocot-sim-107-7-9.rsml,8247.295,68.326004,114.97734,22.607351,15,926.0,62.38536,0.39000076,0.5318482,359,7111.0,20.366337,0.27155635,30.505417,733,374.0,55.0,0.14705883,0.7191746
monocot-sim-107-8-9.rsml,8454.141,61.04467,114.97734,22.923279,15,907.0,61.029957,0.39000076,0.527972,364,7338.0,20.71068,0.27089348,31.006842,743,379.0,56.0,0.14775726,0.7430522
monocot-sim-107-9-9.rsml,8430.138,61.891335,114.97734,22.76241,15,916.0,61.58132,0.39000076,0.5360429,369,7297.0,20.342596,0.27157196,30.858301,753,384.0,54.0,0.140625,0.7444826
monocot-sim-108-1-25.rsml,8819.78,49.022003,209.97334,20.2331,14,1991.0,142.99211,0.30800116,0.5185782,692,6455.0,9.852444,0.13019381,61.469315,1398,706.0,76.0,0.10764872,0.6699847
monocot-sim-108-10-25.rsml,8303.1045,60.113335,209.97334,20.647818,14,1995.0,143.12567,0.30800116,0.5015049,636,5988.0,9.904631,0.13207388,61.810524,1286,650.0,78.0,0.12,0.6589958
monocot-sim-108-2-25.rsml,8861.749,53.932667,209.97334,19.98398,14,1992.0,142.95363,0.30800116,0.48267674,674,6525.0,10.178635,0.12979631,60.527134,1362,688.0,85.0,0.12354651,0.67262137
monocot-sim-108-3-25.rsml,8762.247,52.239334,209.97334,19.722933,14,1994.0,143.15347,0.30800116,0.5071651,685,6406.0,9.865833,0.13071203,60.943943,1384,699.0,83.0,0.11874106,0.66861826
monocot-sim-108-4-25.rsml,8981.8,53.932667,209.97334,19.658848,14,1992.0,142.96083,0.30800116,0.4853582,712,6613.0,9.803858,0.13030338,62.484364,1438,726.0,79.0,0.108815424,0.67595035
monocot-sim-108-5-25.rsml,9433.136,57.74267,209.97334,20.236374,14,1990.0,142.84088,0.30800116,0.5204525,738,7054.0,10.072306,0.12978467,59.87836,1490,752.0,81.0,0.10771277,0.67277956
monocot-sim-108-6-25.rsml,8491.957,42.418003,209.97334,19.87072,14,1993.0,143.0854,0.30800116,0.5389253,642,6154.0,10.107107,0.13080893,62.077827,1298,656.0,81.0,0.12347561,0.67599833
monocot-sim-108-7-25.rsml,8755.846,51.985336,209.97334,19.996233,14,1992.0,143.00334,0.30800116,0.49588904,670,6398.0,10.080301,0.1315534,60.85719,1354,684.0,74.0,0.10818713,0.67921567
monocot-sim-108-8-25.rsml,8927.899,53.763336,209.97334,19.873985,14,1994.0,143.07683,0.30800116,0.48781127,726,6565.0,9.538322,0.12711369,61.65494,1466,740.0,84.0,0.113513514,0.67667776
monocot-sim-108-9-25.rsml,9157.536,51.138668,209.97334,20.0037,14,1993.0,143.02061,0.30800116,0.48252773,733,6793.0,9.761586,0.12856309,62.312355,1480,747.0,76.0,0.10174029,0.67526335
monocot-sim-109-1-25.rsml,6282.4956,101.600006,264.922,22.529324,14,2909.0,208.3179,0.22300136,0.29593533,349,3195.0,9.644828,0.093003824,43.3428,712,363.0,43.0,0.1184573,0.5534591
monocot-sim-109-10-25.rsml,6414.05,88.73067,264.922,22.898138,14,2903.0,207.92697,0.22300136,0.2591711,345,3323.0,10.153828,0.09351225,46.19352,704,359.0,40.0,0.11142062,0.5737964
monocot-sim-109-2-25.rsml,6500.7183,88.22267,264.922,22.017395,14,2894.0,207.17897,0.22300136,0.24021977,374,3410.0,9.626238,0.092138655,45.6903,762,388.0,43.0,0.11082474,0.60029715
monocot-sim-109-3-25.rsml,6146.314,94.14934,264.922,22.4043,14,2906.0,207.97462,0.22300136,0.2017268,330,3072.0,9.8020315,0.093141474,46.37411,674,344.0,41.0,0.119186044,0.5625
monocot-sim-109-4-25.rsml,6071.976,91.77867,264.922,22.796358,14,2905.0,208.099,0.22300136,0.2015429,321,2980.0,9.83984,0.094998404,42.54808,656,335.0,41.0,0.12238806,0.56689537
monocot-sim-109-5-25.rsml,6193.3247,104.902,264.922,22.866264,14,2907.0,208.19139,0.22300136,0.2383463,335,3106.0,9.786994,0.09271013,46.6826,684,349.0,44.0,0.1260745,0.55200654
monocot-sim-109-6-25.rsml,6041.522,102.70067,264.922,22.272667,14,2890.0,206.95715,0.22300136,0.27565247,329,2980.0,9.556605,0.09335698,47.21601,672,343.0,39.0,0.113702625,0.5426881
monocot-sim-109-7-25.rsml,6420.2886,109.64333,264.922,22.187815,14,2923.0,209.3245,0.22300136,0.26015583,344,3298.0,10.144628,0.09425595,43.20493,702,358.0,44.0,0.12290503,0.57371795
monocot-sim-109-8-25.rsml,6539.133,103.378006,264.922,22.406075,14,2905.0,207.96349,0.22300136,0.36717653,361,3429.0,10.04888,0.0936378,44.248936,736,375.0,44.0,0.11733333,0.5704648
monocot-sim-109-9-25.rsml,6676.924,98.89067,264.922,22.537516,14,2919.0,209.1295,0.22300136,0.21529342,361,3549.0,10.3853445,0.094411656,44.993977,736,375.0,46.0,0.122666664,0.5742129
