"","image","diam_max","diam_mean","diam_mode","length","area","width","depth","width_depth_ratio","com_x","com_y","tip_count","cross_vert_mean","cross_vert_max","convexhull","specie","group","id","PL.PC1","PL.PC2","PL.PC3","width50","count50","exploration"
"1517","dicot-sim-235-6-14.rsml.jpg",0.34713334,0.031582277,0.008466667,106.31593,702.85187,5.3086,10.3378,0.5135135,0.5270458,0.2964251,67,20.214983,204,78616,"dicot","235","6",850.098215462773,58.1001529864652,-71.6885287978544,0.618181962371567,19.346153,0.00894031583901496
"1518","dicot-sim-235-7-14.rsml.jpg",0.3556,0.030054487,0.008466667,106.97633,676.74066,5.5287333,10.346267,0.5343699,0.5460069,0.28755382,65,19.520248,203,77876,"dicot","235","7",804.001979316539,-47.716015112749,-67.6537210582754,0.679835410675067,18,0.00868997714315065
"1519","dicot-sim-235-8-14.rsml.jpg",0.32173333,0.03113757,0.008466667,105.19833,667.14795,5.8589334,10.320867,0.56767845,0.47470546,0.29850864,69,18.04399,207,65760,"dicot","235","8",850.963974670518,-18.4674908359734,-142.651715391154,0.652750706917328,13.851851,0.0101451938868613
"1520","dicot-sim-235-9-14.rsml.jpg",0.3556,0.029914029,0.008466667,109.55866,691.8452,4.809067,10.3378,0.46519247,0.4846575,0.30477542,70,23.01083,196,43857,"dicot","235","9",801.516404624084,34.6044990231651,72.9645070811593,0.608818848723182,17.038462,0.0157750233714116
"1521","dicot-sim-236-1-20.rsml.jpg",0.06773333,0.025900118,0.008466667,28.380266,169.7228,2.6416,10.574866,0.24979983,0.52878636,0.43878478,29,10.264516,367,40709,"dicot","236","1",-208.455813102233,-79.2885647359063,7.87600415109794,0.844262332674013,3.3095238,0.00416917143629173
"1522","dicot-sim-236-10-20.rsml.jpg",0.06773333,0.02330826,0.008466667,33.0708,176.5046,2.5908,10.574866,0.244996,0.50137436,0.43609443,30,13.763158,372,19801,"dicot","236","10",-118.904703558103,84.2636000648733,17.0438568139422,0.551166961450319,4.714286,0.00891392353921519
"1523","dicot-sim-236-2-20.rsml.jpg",0.06773333,0.02427995,0.008466667,31.360533,174.4218,2.4638,10.574866,0.23298639,0.6411749,0.4400889,35,12.006945,326,43228,"dicot","236","2",-136.207882667285,45.119852566232,-9.66543635022172,0.475583862807146,2.9285715,0.00403492643656889
"1524","dicot-sim-236-3-20.rsml.jpg",0.06773333,0.02254821,0.008466667,37.98147,191.3636,3.1919334,10.574866,0.30184147,0.6008299,0.425177,41,11.356757,254,37815,"dicot","236","3",-143.77283119035,21.5706819245235,-76.9277507132195,0.490605350156608,5.428571,0.00506052095729208
"1525","dicot-sim-236-4-20.rsml.jpg",0.0762,0.024735728,0.008466667,31.834667,178.03706,3.1665332,10.574866,0.29943955,0.4752141,0.43201417,31,10.7405405,555,28990,"dicot","236","4",-0.859125004706794,-75.0588631184312,41.4931854924061,0.601063850950656,5.2619047,0.00614132666436702
"1526","dicot-sim-236-5-20.rsml.jpg",0.06773333,0.024181414,0.008466667,31.6484,177.47827,3.4459333,10.574866,0.32586068,0.60712624,0.43869808,25,8.686567,365,52977,"dicot","236","5",8.44432581044297,159.336816353549,-180.317528621909,0.415894057513795,3.547619,0.00335010042093739
"1527","dicot-sim-236-6-20.rsml.jpg",0.06773333,0.02222929,0.008466667,35.517666,183.2356,2.4807334,10.574866,0.23458767,0.55487686,0.4230304,37,13.965035,352,25163,"dicot","236","6",-101.455050073567,-100.365703387189,-2.72656699863834,0.830122639752673,3.047619,0.00728194571394508
"1528","dicot-sim-236-7-20.rsml.jpg",0.06773333,0.022422608,0.008466667,38.497932,191.27893,2.5484667,10.574866,0.2409928,0.4981092,0.42269328,40,14.006667,344,15824,"dicot","236","7",-100.3560419376,5.00128630344144,-67.7886505761279,0.607076291222706,6.1904764,0.0120879000252781
"1529","dicot-sim-236-8-20.rsml.jpg",0.06773333,0.024398817,0.008466667,33.866665,184.82733,2.7855334,10.574866,0.26341072,0.5354348,0.43078652,30,11.6875,501,49279,"dicot","236","8",-70.2305082458605,39.0107519824484,120.645221384268,0.5927052,5.642857,0.00375063069461637
"1530","dicot-sim-236-9-20.rsml.jpg",0.06773333,0.026242482,0.008466667,27.398132,166.32767,2.1759334,10.574866,0.2057646,0.4206089,0.43413544,26,13.360656,478,11898,"dicot","236","9",-130.083404303722,20.5742668125489,-68.4442796374927,0.625258835746225,4.6904764,0.0139794646159018
"1531","dicot-sim-237-1-20.rsml.jpg",0.06773333,0.016346755,0.008466667,93.48893,307.95807,3.7253332,22.0726,0.16877638,0.48338187,0.41300127,57,24.421053,624,68627,"dicot","237","1",-132.813188517599,54.7986182145809,-19.437772534291,0.534579435255481,5.276923,0.0044874185087502
"1532","dicot-sim-237-10-20.rsml.jpg",0.06773333,0.015368256,0.008466667,105.299934,307.63632,4.191,22.0726,0.18987341,0.530642,0.39975873,67,25.487288,1021,96019,"dicot","237","10",-33.3049724720417,-45.5295548637139,61.6644717820712,0.689764780573844,4.4,0.00320391089263583
"1533","dicot-sim-237-2-20.rsml.jpg",0.06773333,0.015456012,0.008466667,109.71107,327.23666,4.1740665,22.0726,0.18910626,0.46598452,0.41509807,68,28.957447,1637,79091,"dicot","237","2",-56.1762730214325,-0.589779107682581,107.96084140278,0.557387868674421,4.292308,0.00413747025578132
"1534","dicot-sim-237-3-20.rsml.jpg",0.06773333,0.01619403,0.008466667,106.56146,334.3148,4.233333,22.0726,0.19179133,0.5674466,0.4034078,61,26.859575,1208,72353,"dicot","237","3",-148.24511823525,-106.795521952091,66.6160863412985,0.794618834080718,4.9384613,0.00462060730031927
"1535","dicot-sim-237-4-20.rsml.jpg",0.0762,0.016962046,0.008466667,97.36667,323.58752,3.7422667,22.0726,0.16954353,0.5905706,0.4078262,56,26.724298,1096,108015,"dicot","237","4",-102.601816647634,-30.5980476600788,65.6428302563971,0.617879752645059,3.4615386,0.00299576466231542
"1536","dicot-sim-237-5-20.rsml.jpg",0.06773333,0.015919464,0.008466667,96.93487,310.65894,3.7422667,22.0726,0.16954353,0.5258062,0.42186245,53,28.90909,1593,129442,"dicot","237","5",-82.2534365849181,52.4958034959039,95.030384482462,0.540410986752018,5.0615387,0.00239998563062993
"1537","dicot-sim-237-6-20.rsml.jpg",0.06773333,0.015595457,0.008466667,102.12493,313.30054,3.7338,22.0726,0.16915995,0.51596195,0.40735003,55,29.029127,1081,90836,"dicot","237","6",-62.6434008502752,-2.89106497185403,117.42084159448,0.599170651869873,6.8615384,0.00344907899951561
"1538","dicot-sim-237-7-20.rsml.jpg",0.06773333,0.015850972,0.008466667,104.04687,320.1416,4.5635333,22.0726,0.20675105,0.45370176,0.4094481,64,22.800766,1107,112243,"dicot","237","7",-113.460228606033,22.2852618028733,63.1014521928154,0.590982287123646,4.5076923,0.00285221884660959
"1539","dicot-sim-237-8-20.rsml.jpg",0.06773333,0.016042799,0.008466667,98.044,306.7304,3.9793334,22.0726,0.18028384,0.6187895,0.40868893,57,26.395653,1518,150995,"dicot","237","8",-115.802350978318,58.3853439379165,-28.9161633429685,0.522452524926844,5.415385,0.00203139441703368
"1540","dicot-sim-237-9-20.rsml.jpg",0.06773333,0.015349225,0.008466667,105.664,316.16226,3.6237333,22.0726,0.16417338,0.51840454,0.41087037,62,31.158417,1390,95300,"dicot","237","9",-74.0048941077942,88.8659516593393,-11.6496543493446,0.503607536938549,5.4461536,0.00331754732423924
"1541","dicot-sim-238-1-20.rsml.jpg",0.1778,0.024502153,0.016933333,221.7166,1201.4708,3.7507334,23.681267,0.15838398,0.5279347,0.36474362,62,63.105526,1412,60674,"dicot","238","1",113.60139195359,36.2230819868673,70.3252509553265,0.585976584900757,11.290322,0.0198020700794409
"1542","dicot-sim-238-10-20.rsml.jpg",0.16933334,0.024613328,0.016933333,198.10306,1084.4446,3.683,23.6728,0.1555794,0.47315457,0.3711719,62,57.550507,1239,74322,"dicot","238","10",55.0945522837927,32.4583136978377,18.9811784133801,0.60102185607419,8.854838,0.0145911654691747
"1543","dicot-sim-238-2-20.rsml.jpg",0.1778,0.024354644,0.016933333,198.86507,1072.5234,3.4967332,23.664333,0.14776386,0.52753776,0.36129647,70,61.37838,1364,62909,"dicot","238","2",53.6333068231373,17.4086386891322,71.4574695349694,0.608528974016622,9.380953,0.0170488070069465
"1544","dicot-sim-238-3-20.rsml.jpg",0.16086666,0.02513325,0.016933333,191.3382,1061.1527,3.4798,23.6728,0.14699571,0.51876503,0.37091297,61,56.407608,985,49389,"dicot","238","3",69.8412663854853,16.2250154530449,46.7792286924449,0.597260255359731,10.274194,0.0214856081313653
"1545","dicot-sim-238-4-20.rsml.jpg",0.16933334,0.025120484,0.016933333,196.96007,1079.8132,3.4374666,23.6728,0.14520743,0.48738483,0.37884802,65,62.087914,1475,67033,"dicot","238","4",27.6909808171325,20.6781222291021,70.5132404230915,0.602366265661622,10.387096,0.0161086807990094
"1546","dicot-sim-238-5-20.rsml.jpg",0.16086666,0.024542876,0.016933333,192.6082,1041.5524,3.4967332,23.664333,0.14776386,0.5007957,0.36993667,62,57.163933,1102,88576,"dicot","238","5",23.4490680522803,6.88177345986283,65.8950789988911,0.624181360138622,10.015873,0.0117588556719653
"1547","dicot-sim-238-6-20.rsml.jpg",0.16086666,0.023958527,0.016933333,207.37407,1105.3402,3.4036,23.6728,0.14377682,0.48228866,0.3768376,64,63.623596,963,74907,"dicot","238","6",55.0952922183831,58.8533993029359,33.6597561827911,0.580074572131029,13.774194,0.014756166980389
"1548","dicot-sim-238-7-20.rsml.jpg",0.1778,0.024081402,0.016933333,211.15019,1123.1033,3.4459333,23.6728,0.1455651,0.47781894,0.3905885,71,65.11602,1342,89012,"dicot","238","7",51.5314902910856,112.428105909793,23.4631874298898,0.522651423607243,13.274194,0.0126174369747899
"1549","dicot-sim-238-8-20.rsml.jpg",0.1778,0.02496602,0.016933333,211.0994,1174.9109,3.4120667,23.6728,0.14413448,0.48748904,0.3621279,62,64.033516,1428,61486,"dicot","238","8",46.8605162934148,53.9537487887774,-9.1158857746602,0.578662718772388,12.274194,0.0191085921998504
"1550","dicot-sim-238-9-20.rsml.jpg",0.16933334,0.024390109,0.016933333,187.74834,1017.3377,3.4798,23.664333,0.1470483,0.47011602,0.37686875,62,58.93989,1329,62993,"dicot","238","9",71.8365930644787,43.2334160447536,61.774612273242,0.583629870075734,13.571428,0.0161500119060848
"1551","dicot-sim-239-1-20.rsml.jpg",0.045423664,0.013302687,0.009084733,137.88808,428.51776,8.8576145,26.045929,0.34007674,0.4914017,0.42567685,53,15.660417,710,204879,"dicot","239","1",257.387019910189,-35.6790595351906,139.342335228432,0.601360080662298,7.869565,0.00209156507011456
"1552","dicot-sim-239-10-20.rsml.jpg",0.051731333,0.014930698,0.010346266,126.555534,349.37274,9.9944935,26.041553,0.38379022,0.59239316,0.42764136,51,11.972689,351,326086,"dicot","239","10",226.348484154146,92.7713249087123,19.1576483550671,0.530327867132558,6.295082,0.00107141287881111
"1553","dicot-sim-239-2-20.rsml.jpg",0.0508,0.013539363,0.008466667,111.87853,374.38754,7.2898,26.051933,0.279818,0.42783424,0.4422489,54,15.12381,1301,112578,"dicot","239","2",5.34298576194821,237.165044842459,-132.700706546421,0.409348451484644,4.8378377,0.00332558350654657
"1554","dicot-sim-239-3-20.rsml.jpg",0.042333335,0.013211403,0.008466667,116.272736,390.6266,7.5268664,26.043467,0.28901172,0.483446,0.4324401,49,15.386878,1131,88531,"dicot","239","3",33.2065108065022,30.889427926001,81.1355663165025,0.476307223157928,5,0.00441231433057347
"1555","dicot-sim-239-4-20.rsml.jpg",0.042333335,0.01317676,0.008466667,122.165535,407.797,6.9003334,26.051933,0.26486838,0.50583535,0.41508126,53,17.824257,664,155679,"dicot","239","4",40.8350610019538,14.5728404395766,86.6795297763795,0.673426346634361,2.7027028,0.00261947340360614
"1556","dicot-sim-239-5-20.rsml.jpg",0.046609003,0.01381049,0.0093218,116.308105,361.63925,9.126042,26.04511,0.3503937,0.51837635,0.43097797,49,13.225206,1136,109964,"dicot","239","5",15.0840938843429,38.0357756953691,12.5686471216184,0.613194094478933,2.9705882,0.00328870584918701
"1557","dicot-sim-239-6-20.rsml.jpg",0.042333335,0.013266003,0.008466667,114.935,385.20792,7.6962,26.051933,0.2954176,0.52218586,0.40545717,49,15.130531,1581,203340,"dicot","239","6",8.41847809569873,-43.1612634526867,179.153133039664,0.609637489054427,5.5135136,0.00189440306875184
"1558","dicot-sim-239-7-20.rsml.jpg",0.042714335,0.013296602,0.008542866,123.24794,416.61853,8.423266,26.055744,0.3232787,0.5050142,0.436106,53,14.474438,737,245068,"dicot","239","7",-24.8603875421163,113.43312068205,-88.6697623368476,0.48455695427761,4.8767123,0.00170001195586531
"1559","dicot-sim-239-8-20.rsml.jpg",0.046397332,0.014059344,0.009279466,114.89835,359.11536,9.066039,26.047462,0.34805843,0.47452927,0.42227474,48,11.86157,501,184462,"dicot","239","8",-39.4602951993687,37.1073015597191,-191.909668778483,0.640140930201805,6.6911764,0.00194682568767551
"1560","dicot-sim-239-9-20.rsml.jpg",0.054355994,0.013534981,0.009059332,129.90176,401.70892,8.733196,26.05464,0.33518776,0.4971697,0.4282804,53,14.443277,803,173037,"dicot","239","9",114.491295222153,119.289512301587,-56.7513877892642,0.576983454339423,6.231884,0.00232152036847611
"1561","dicot-sim-24-1-20.rsml.jpg",0.033866666,0.0124162305,0.008466667,61.76433,150.94373,4.7159333,21.039667,0.22414488,0.50275654,0.39221856,28,15.741573,1788,115481,"dicot","24","1",-43.2870500221377,-35.330825962396,-94.0556178449921,0.686786176315918,4.584615,0.00130708713987582
"1562","dicot-sim-24-10-20.rsml.jpg",0.033866666,0.012478996,0.008466667,60.6552,154.16107,5.0038,21.039667,0.23782696,0.5700575,0.42186642,27,10.12766,249,78506,"dicot","24","10",-53.625059674765,17.9189009031406,17.8058369840094,0.577826738497901,2.0923078,0.00196368519603597
"1563","dicot-sim-24-2-20.rsml.jpg",0.033866666,0.012569172,0.008466667,65.75214,175.1584,4.3010664,21.039667,0.20442656,0.54080355,0.4381128,31,17.899582,1026,107064,"dicot","24","2",-122.051887633938,-46.2985099820365,-11.0855134198371,0.690010267249306,3.876923,0.0016360158409923
"1564","dicot-sim-24-3-20.rsml.jpg",0.033866666,0.012568041,0.008466667,67.3608,177.50366,4.7413335,21.039667,0.22535211,0.54898816,0.4052738,26,14.644444,1232,115614,"dicot","24","3",-49.3735893808457,-9.06343095490773,73.0670394584955,0.63615568959012,3.7076924,0.00153531285138478
"1565","dicot-sim-24-4-20.rsml.jpg",0.033866666,0.012769169,0.008466667,56.481133,150.3426,5.0884666,21.039667,0.2418511,0.5355595,0.41495308,26,10.542955,887,116851,"dicot","24","4",-20.6079208714092,-3.25839185772613,-88.5783643783336,0.665669345379344,2.8461537,0.00128661800070175
"1566","dicot-sim-24-5-20.rsml.jpg",0.0254,0.012679471,0.008466667,57.615665,142.875,4.4534664,21.0312,0.21175523,0.50597477,0.40757033,25,10.734694,504,87285,"dicot","24","5",-143.418308735596,-97.000286961821,12.4206092445329,0.841320485116497,4.3692307,0.00163687918886407
"1567","dicot-sim-24-6-20.rsml.jpg",0.033866666,0.012501613,0.008466667,66.124664,179.6542,5.1392665,21.039667,0.24426559,0.4891748,0.42626277,28,12.659722,885,176529,"dicot","24","6",-24.408068091512,89.3781913612702,-118.486274047976,0.587667122292458,5.4615383,0.00101770360677282
"1568","dicot-sim-24-7-20.rsml.jpg",0.033866666,0.012508302,0.008466667,62.822666,168.71527,5.1646667,21.039667,0.24547283,0.5101301,0.3993064,26,13.955173,1554,104935,"dicot","24","7",23.3361910702952,-151.751674394885,116.815268451063,0.747335313787023,2.5076923,0.00160780740458379
"1569","dicot-sim-24-8-20.rsml.jpg",0.033866666,0.013106669,0.008466667,52.264732,139.48833,4.9699335,21.039667,0.2362173,0.4924318,0.40029067,19,11.028777,1262,69330,"dicot","24","8",-26.9491505214515,38.7811989064461,4.13653770472129,0.559455549952331,1.8769231,0.00201194764171354
"1570","dicot-sim-24-9-20.rsml.jpg",0.033866666,0.012578421,0.008466667,75.17553,191.643,4.9783998,21.039667,0.23661971,0.49362162,0.3887432,36,15.830986,1149,53987,"dicot","24","9",8.69089043045819,54.3934267612811,54.6287885412847,0.607658423520999,5.646154,0.00354979902569137
"1571","dicot-sim-240-1-20.rsml.jpg",0.016933333,0.013152745,0.016933333,10.845799,27.931534,1.3462,7.5183997,0.17905405,0.51556027,0.44632366,11,6.3037972,124,21208,"dicot","240","1",-256.85228782338,65.6648686544554,-76.4586341173068,0.301775155166136,2,0.00131702819690683
"1572","dicot-sim-240-10-20.rsml.jpg",0.0254,0.0117908595,0.008466667,15.375466,33.48567,2.3876,7.5099335,0.3179256,0.59929484,0.44034266,15,7.070922,211,29581,"dicot","240","10",-170.15471065274,-18.1989781293612,-184.011994399178,0.700729928209281,3.6153846,0.00113199925627937
"1573","dicot-sim-240-2-20.rsml.jpg",0.0254,0.011726897,0.008466667,15.875,34.383133,1.8965334,7.5183997,0.25225225,0.43182153,0.43164584,14,8.792792,365,14166,"dicot","240","2",-209.325337042077,3.64882647648448,-78.8415483328932,0.599156209786912,3.2307692,0.00242715890159537
"1574","dicot-sim-240-3-20.rsml.jpg",0.016933333,0.012101812,0.008466667,14.0208,32.114067,1.6679333,7.5099335,0.22209695,0.59471494,0.44756854,13,6.4065933,93,22089,"dicot","240","3",-262.274260938841,-37.1598985725538,-84.9126366289362,0.859999929080007,2.897436,0.00145384883878854
"1575","dicot-sim-240-4-20.rsml.jpg",0.016933333,0.011055225,0.008466667,19.6342,37.6428,3.2088666,7.5099335,0.427283,0.4841849,0.4166242,18,6.957672,299,36628,"dicot","240","4",-96.1778748360859,32.8993451610627,-32.6513123071299,0.778781064098569,5.25641,0.00102770558043027
"1576","dicot-sim-240-5-20.rsml.jpg",0.016933333,0.012896247,0.016933333,11.5062,30.107466,1.2784667,7.5099335,0.17023675,0.48532468,0.42991948,10,8.213333,128,6942,"dicot","240","5",-350.966031388138,-15.0847192605671,-22.6552334047215,0.659090859953516,1,0.00433700172860847
"1577","dicot-sim-240-6-20.rsml.jpg",0.016933333,0.012154857,0.008466667,13.7414,27.779133,2.2521334,7.5099335,0.29988727,0.50034314,0.44460094,11,6.340909,472,21547,"dicot","240","6",-239.47695945164,-7.18966146771311,-17.4918154868524,0.731182823378426,2.7179487,0.00128923437137421
"1578","dicot-sim-240-7-20.rsml.jpg",0.016933333,0.0118335,0.008466667,15.180734,32.68133,2.4976666,7.5099335,0.33258173,0.39121017,0.4087957,13,5.586207,177,7361,"dicot","240","7",-151.555935320135,-72.9636274012549,175.70242957414,0.602339185977737,1,0.00443979486482815
"1579","dicot-sim-240-8-20.rsml.jpg",0.016933333,0.012341985,0.008466667,13.114866,31.123466,2.0658667,7.5183997,0.27477476,0.47124124,0.42211562,14,4.991667,150,4161,"dicot","240","8",-291.120915689417,4.6647466791151,37.4855366419289,0.64835171288009,1.4871795,0.00747980437394857
"1580","dicot-sim-240-9-20.rsml.jpg",0.0254,0.012163013,0.008466667,13.7498665,31.9024,1.9388666,7.5099335,0.2581736,0.48466286,0.42942768,14,6.7982454,147,9442,"dicot","240","9",-218.852533795184,47.7975843359291,-45.0461480237397,0.62132354414522,2.5384614,0.00337877568311798
"1581","dicot-sim-241-1-20.rsml.jpg",0.0254,0.013635676,0.008466667,40.106598,95.34313,4.2502666,22.521334,0.1887218,0.4841521,0.41789106,18,11.204082,1596,113317,"dicot","241","1",-294.678552860319,-36.4183553520202,-66.3775114764129,0.960725021462017,3.3970587,0.000841384170071569
"1582","dicot-sim-241-10-20.rsml.jpg",0.0254,0.013334495,0.008466667,46.1518,103.38647,4.1148,22.521334,0.18270677,0.5371305,0.4280528,25,12.3817425,1301,126024,"dicot","241","10",-222.751294481529,-26.0469808377055,-28.1541166582453,0.733846200433138,3.264706,0.000820371278486637
"1583","dicot-sim-241-2-20.rsml.jpg",0.0254,0.013687777,0.008466667,42.164,98.416534,3.4459333,22.521334,0.15300752,0.41282904,0.42916068,22,13.866995,1116,77347,"dicot","241","2",-275.66987658581,36.0532314219317,13.5931574958367,0.367875662637655,2.6764705,0.00127240273055193
"1584","dicot-sim-241-3-20.rsml.jpg",0.0254,0.013777853,0.008466667,39.937267,95.05527,4.1740665,22.521334,0.18533835,0.47208503,0.41509855,20,11.183674,1537,160602,"dicot","241","3",-270.746988903282,-37.2027243082242,-62.5279618396824,0.804455323363842,2.8235295,0.000591868532147794
"1585","dicot-sim-241-4-20.rsml.jpg",0.0254,0.013693682,0.008466667,40.470665,95.647934,3.4713333,22.521334,0.15413533,0.53150016,0.422696,22,12.277227,775,124883,"dicot","241","4",-270.001970346688,2.38206821723501,-18.526378619589,0.561743327895456,1.6029412,0.000765900354732029
"1586","dicot-sim-241-5-20.rsml.jpg",0.0254,0.013988325,0.008466667,39.116,95.01293,2.9802666,22.521334,0.13233082,0.5776762,0.42239457,18,10.222222,491,92043,"dicot","241","5",-319.127162124123,22.1057607488934,-24.1573838314394,0.319819852102915,1.617647,0.00103226676661995
"1587","dicot-sim-241-6-20.rsml.jpg",0.0254,0.013946848,0.008466667,38.548733,93.68366,3.556,22.521334,0.15789473,0.38550523,0.42947704,21,9.900497,548,95868,"dicot","241","6",-328.554924277761,33.2944882931456,2.14514606574774,0.177664972368265,1,0.000977215129135895
"1588","dicot-sim-241-7-20.rsml.jpg",0.0254,0.012895508,0.008466667,44.915665,98.49273,2.9718,22.521334,0.1319549,0.5472913,0.42201525,26,15.132184,1319,121842,"dicot","241","7",-286.081374486428,1.13223058643504,-6.53965216821433,0.528089912012375,1.8970588,0.000808364357118235
"1589","dicot-sim-241-8-20.rsml.jpg",0.0254,0.01374359,0.008466667,41.9354,98.17947,3.5729332,22.521334,0.15864661,0.394589,0.42613682,21,9.133005,665,70232,"dicot","241","8",-227.273836628564,-30.818045743697,20.1447038725887,0.748484860110193,2.4264705,0.00139793071534343
"1590","dicot-sim-241-9-20.rsml.jpg",0.0254,0.014081904,0.008466667,39.2684,96.325264,4.224867,22.521334,0.18759398,0.4881447,0.42657512,17,10.243902,1299,126078,"dicot","241","9",-254.307507922917,-13.5234477969153,-27.9891390473346,0.611328107868196,1,0.000764013261631688
"1591","dicot-sim-242-1-20.rsml.jpg",0.033866666,0.012080831,0.008466667,48.3362,139.0396,4.995333,17.034933,0.29324055,0.40427506,0.40540066,23,8.375439,260,53451,"dicot","242","1",53.0073190906854,-88.8103093077543,-60.8714772315244,0.760869555602634,2.3508773,0.00260125348449982
"1592","dicot-sim-242-10-20.rsml.jpg",0.033866666,0.012060992,0.008466667,50.537533,149.25887,5.715,17.034933,0.33548707,0.55608296,0.38586673,27,7.697885,324,122900,"dicot","242","10",76.0982398440444,-49.5459347368613,-65.2963806129235,0.771792916921386,2.7894738,0.00121447412530513
"1593","dicot-sim-242-2-20.rsml.jpg",0.033866666,0.01149305,0.008466667,63.669334,183.40494,5.7488666,17.026466,0.33764297,0.48567176,0.42147174,33,11.946588,709,93034,"dicot","242","2",75.6698544168313,132.389539737162,7.78410804157055,0.450246998839039,6.491228,0.00197137541114001
"1594","dicot-sim-242-3-20.rsml.jpg",0.033866666,0.011658611,0.008466667,66.63267,195.18207,5.2578,17.026466,0.3088016,0.5228292,0.4120468,30,12.338816,784,117609,"dicot","242","3",202.624914731391,158.210553142572,-23.70015266418,0.53732165762422,5.2807016,0.00165958447057623
"1595","dicot-sim-242-4-20.rsml.jpg",0.033866666,0.012201488,0.008466667,53.4924,162.1282,4.2587333,17.034933,0.25,0.51430523,0.41373137,30,12.80162,621,60546,"dicot","242","4",-90.7813769944309,3.29718155091664,61.5745569503058,0.609553511472997,5.1929827,0.00267776896904833
"1596","dicot-sim-242-5-20.rsml.jpg",0.033866666,0.011797478,0.008466667,55.9562,162.21286,6.35,17.026466,0.3729488,0.44310692,0.3943288,29,9.899729,1315,139038,"dicot","242","5",57.5619882889255,39.0567899045722,-175.615993967356,0.656990120053853,7.4561405,0.00116668004430443
"1597","dicot-sim-242-6-20.rsml.jpg",0.033866666,0.011624421,0.008466667,59.749268,172.53374,5.0884666,17.026466,0.2988563,0.43456843,0.4227333,30,11.891986,497,48955,"dicot","242","6",9.57844015117803,70.78995979925,36.2944507426617,0.458366338285268,4.368421,0.0035243333673782
"1598","dicot-sim-242-7-20.rsml.jpg",0.0254,0.012139235,0.008466667,52.6034,156.7942,5.0292,17.034933,0.29522863,0.51298416,0.39223444,25,9.664384,728,83366,"dicot","242","7",-140.221678606162,-124.600065391057,35.1054788238858,0.795817932926656,3.6842105,0.0018807931290934
"1599","dicot-sim-242-8-20.rsml.jpg",0.033866666,0.011837922,0.008466667,59.537598,177.20734,5.3678665,17.026466,0.31526604,0.4879818,0.38448763,27,12.059016,488,112071,"dicot","242","8",42.6156116074761,-13.5883608460065,69.9169440071881,0.725519299138409,7.0350876,0.001581206021183
"1600","dicot-sim-242-9-20.rsml.jpg",0.033866666,0.012330612,0.008466667,52.688065,160.274,4.385733,17.034933,0.25745526,0.46060288,0.3882817,30,13.087649,1129,21671,"dicot","242","9",-69.1194967367387,26.5088926504487,21.44293233734,0.574565447461309,3.6842105,0.00739578238198514
"1601","dicot-sim-243-1-20.rsml.jpg",0.042333335,0.014849183,0.008466667,70.544266,254.9652,6.0621333,20.049067,0.30236486,0.45874858,0.40698218,38,11.719888,427,73439,"dicot","243","1",-70.5053434719328,-34.5299000205241,-32.8051385575607,0.675941053633202,4.887097,0.00347179563991884
"1602","dicot-sim-243-10-20.rsml.jpg",0.0508,0.013832018,0.008466667,87.0712,299.50833,8.466666,20.057533,0.42211905,0.516433,0.39185268,43,10.0721445,725,124720,"dicot","243","10",73.4045820624682,-66.5794405514165,128.991183593386,0.745002821988572,5.677419,0.00240144587876844
"1603","dicot-sim-243-2-20.rsml.jpg",0.042333335,0.013828597,0.008466667,81.872665,275.77628,8.449734,20.049067,0.4214527,0.46642613,0.39593226,43,10.200803,506,154592,"dicot","243","2",46.5332560928353,-160.064558293592,-181.18003135112,0.902222118021882,4.66129,0.00178389748499275
"1604","dicot-sim-243-3-20.rsml.jpg",0.042333335,0.013747344,0.008466667,84.80213,283.4386,7.306733,20.057533,0.36428872,0.5277083,0.40101844,45,10.937209,367,88269,"dicot","243","3",-76.3783882011355,-78.7498728178197,-46.3491947535426,0.805921088583688,5.774194,0.00321107750172767
"1605","dicot-sim-243-4-20.rsml.jpg",0.0508,0.014009923,0.008466667,77.9272,264.75266,7.3744664,20.049067,0.36782095,0.43336484,0.41157237,41,10.13364,254,119631,"dicot","243","4",-113.06271456039,-57.8898467004808,160.701577612627,0.720588164133983,3.7903225,0.00221307737960896
"1606","dicot-sim-243-5-20.rsml.jpg",0.042333335,0.014952132,0.008466667,68.13126,245.0338,7.8993998,20.049067,0.3940034,0.5131012,0.413712,38,9.092275,489,192484,"dicot","243","5",-220.471814949744,60.1416175399478,-0.640538184096143,0.451104103963867,4.483871,0.00127300866565533
"1607","dicot-sim-243-6-20.rsml.jpg",0.042333335,0.013859823,0.008466667,80.25553,268.08008,6.5786,20.049067,0.328125,0.557595,0.40633985,39,12.365979,1247,146327,"dicot","243","6",23.5219152170997,-34.4642096934547,-192.022580776956,0.705146030600181,4.145161,0.00183206161542299
"1608","dicot-sim-243-7-20.rsml.jpg",0.0508,0.013826902,0.008466667,81.80493,273.88818,7.5268664,20.049067,0.3754223,0.39471903,0.39897224,37,11.136054,487,29505,"dicot","243","7",-55.4833850889966,-141.466441896036,-142.110398214121,0.838983092347751,7.483871,0.00928277173360447
